#"Step","opes_expl_bias (kJ/mol)"
7338800,76.0655025597174
7339000,75.06845848093306
7339200,63.282115783522606
7339400,50.753452596927666
7339600,69.12613769398664
7339800,69.2058260856821
7340000,69.37581224069135
7340200,69.17862829025707
7340400,71.16355870935752
7340600,75.98019727375319
7340800,70.22658060514094
7341000,71.19482315502889
7341200,61.324413904507736
7341400,46.96271136285757
7341600,34.541130486559965
7341800,61.14430472736983
7342000,61.803211571036954
7342200,48.85984741291731
7342400,47.610272609868844
7342600,48.24982583193665
7342800,40.32548344965286
7343000,53.531505660762114
7343200,46.75451375650697
7343400,51.19898682130334
7343600,35.56474951411047
7343800,37.71705731101632
7344000,43.63550103361682
7344200,14.84186462116566
7344400,13.35559098309907
7344600,25.414551181470117
7344800,65.68746002218114
7345000,69.2961414073566
7345200,75.16984805267222
7345400,69.7306076353908
7345600,64.80427180622411
7345800,69.35571163822554
7346000,69.3191558286573
7346200,69.33782458497369
7346400,47.99553935118565
7346600,35.71386052742214
7346800,22.923586909560175
7347000,15.145114433105606
7347200,12.75195077268392
7347400,31.334217180576132
7347600,46.351762035231076
7347800,38.60334315531822
7348000,32.67590916489363
7348200,41.477641695448625
7348400,53.031382183243316
7348600,36.22215883722876
7348800,37.355189846540625
7349000,43.77369336781172
7349200,48.322619504519984
7349400,67.8683892342665
7349600,50.47921452850866
7349800,43.526117035907745
7350000,32.59515519124835
7350200,22.794287014685796
7350400,27.453915511941474
7350600,14.554918579357155
7350800,24.25460996016593
7351000,16.636458045600666
7351200,26.7606472287227
7351400,23.06842947722778
7351600,26.13963687038788
7351800,29.076916969659663
7352000,45.12181202235827
7352200,54.31098052373764
7352400,72.88378381038585
7352600,70.73423200683568
7352800,71.05124926846243
7353000,71.37524711883948
7353200,71.27148350848034
7353400,52.22198044818582
7353600,43.62493665387708
7353800,52.6259503796262
7354000,50.4106756568577
7354200,42.54143692546374
7354400,39.3856075328792
7354600,56.185720862302226
7354800,48.56229871931079
7355000,52.78435823528136
7355200,54.65103060978885
7355400,70.29289415039845
7355600,69.72885458797478
7355800,50.87880874150468
7356000,42.06716218042935
7356200,58.28881067926972
7356400,48.06958988084669
7356600,23.520775795152304
7356800,26.53028982775151
7357000,39.43905158215958
7357200,52.873273774139015
7357400,51.560389685835105
7357600,36.78119554268406
7357800,71.87570786806356
7358000,73.52183592887002
7358200,55.28662373378556
7358400,47.61275099312331
7358600,53.616437436050425
7358800,69.33229973778587
7359000,69.79516184748256
7359200,68.2051019890272
7359400,48.15791139818436
7359600,38.582131851889685
7359800,40.53773666399135
7360000,55.64108386226506
7360200,57.41186656922764
7360400,57.90647721714064
7360600,73.07747543317284
7360800,70.65045085988598
7361000,69.54909368445753
7361200,64.74369646607029
7361400,66.65665419451517
7361600,50.36030285260383
7361800,72.28470464167641
7362000,69.29650742371338
7362200,69.39568088827957
7362400,72.4640171723803
7362600,69.4133905046696
7362800,70.87000262493942
7363000,71.09255488281958
7363200,66.78167542818053
7363400,73.62581392078165
7363600,41.190791050766265
7363800,68.7442527533691
7364000,75.50213778205047
7364200,69.83739008539295
7364400,70.83187476327129
7364600,69.0073335806896
7364800,78.39465823778292
7365000,69.97539701649713
7365200,69.45412181512742
7365400,51.78661862889298
7365600,70.04136338768024
7365800,70.09338988495654
7366000,69.53132197912852
7366200,52.80793413449524
7366400,54.880947968981964
7366600,51.885096233164546
7366800,69.51250068983414
7367000,69.629046279826
7367200,78.35126604332022
7367400,75.36275403756987
7367600,46.859934152900166
7367800,35.3424429344394
7368000,28.52068322320743
7368200,23.03781074361184
7368400,62.998104202489806
7368600,55.15738615072104
7368800,69.70857917954966
7369000,74.01646073447617
7369200,69.86247181530496
7369400,70.5745739480078
7369600,65.43041351158213
7369800,69.6496310366688
7370000,77.21360057781374
7370200,70.49022190197054
7370400,70.18120930784454
7370600,70.68953937509511
7370800,71.85395642625515
7371000,68.36595038888922
7371200,67.97798155462434
7371400,70.63863316396929
7371600,70.28488943831776
7371800,70.02416766360611
7372000,70.50222620196722
7372200,71.91672742931644
7372400,70.27185079191334
7372600,75.00875644668194
7372800,70.26936354708079
7373000,67.20178326789582
7373200,62.340220703559275
7373400,61.2917549617424
7373600,64.10856960442149
7373800,72.38621414511813
7374000,78.11196538778484
7374200,73.98262378778142
7374400,70.36099586780655
7374600,70.90799120518555
7374800,66.81674922349592
7375000,70.0177284484132
7375200,50.43711539892598
7375400,33.68456114840786
7375600,43.98997168103352
7375800,22.768853580997828
7376000,32.8522769044998
7376200,13.828083611729626
7376400,23.094685036929288
7376600,23.507008581532094
7376800,22.844832294856893
7377000,50.265983557144835
7377200,53.07464599906352
7377400,24.906627346517237
7377600,38.22369855166352
7377800,46.1490150401377
7378000,22.890464809106696
7378200,23.13679982726041
7378400,47.28177014292185
7378600,35.92633005544641
7378800,23.726654732592394
7379000,54.064573079987035
7379200,39.39534204100336
7379400,36.8706013596581
7379600,45.30064855167573
7379800,53.98502049086833
7380000,65.06546931508225
7380200,69.98674141985737
7380400,71.26489366011127
7380600,70.52181556335576
7380800,69.89709637666695
7381000,70.21552197536751
7381200,69.91037611130274
7381400,70.40342583802884
7381600,69.95713092854851
7381800,68.53015863373189
7382000,72.54617851776148
7382200,64.2036138405722
7382400,50.35398103257252
7382600,30.263002973856803
7382800,23.688656923244057
7383000,23.02601744915531
7383200,34.55063685940847
7383400,27.21155225869496
7383600,23.016640699870518
7383800,23.411907993442846
7384000,39.14571398364415
7384200,36.915073877940586
7384400,31.01693367405063
7384600,47.467461722292335
7384800,27.02890722841482
7385000,23.899573655990604
7385200,46.6073225721822
7385400,35.70418066779144
7385600,24.04706072648597
7385800,25.265336874052668
7386000,14.940827701330392
7386200,7.5337061234792095
7386400,13.624563715539502
7386600,12.470204157686913
7386800,13.586282094051901
7387000,11.666067943433067
7387200,12.925112122059797
7387400,25.501758449046662
7387600,38.34114857653714
7387800,38.66655369780365
7388000,38.70007453147588
7388200,34.71168303503077
7388400,50.175245426245674
7388600,38.011380667822614
7388800,51.12621742678318
7389000,53.6003043038744
7389200,44.82413961865086
7389400,48.15547941626101
7389600,25.80603160980756
7389800,13.169906602337484
7390000,11.67208821808182
7390200,18.620328142583077
7390400,12.848786617716007
7390600,15.195243600741225
7390800,7.583622429221707
7391000,8.12002123791744
7391200,12.668589782768828
7391400,11.353759565527625
7391600,32.30424029135129
7391800,23.384481633437588
7392000,14.61469551620683
7392200,23.49157048530398
7392400,24.079099954956515
7392600,23.627028279579342
7392800,25.492290191034186
7393000,33.84447157472832
7393200,44.41552949084407
7393400,37.73734226455884
7393600,52.29733636167001
7393800,41.97566356255186
7394000,59.34754216084383
7394200,57.99244906706737
7394400,53.32692788004086
7394600,55.530900288720865
7394800,52.70840707632499
7395000,50.597745519581984
7395200,49.16412444230622
7395400,70.20586562635519
7395600,69.94485907194532
7395800,51.13792181836536
7396000,36.75179340661237
7396200,72.3070104459258
7396400,69.8851226879269
7396600,75.34246313644385
7396800,69.92868552669846
7397000,70.00794711514301
7397200,72.84345112182027
7397400,70.08557579031016
7397600,74.49157058965784
7397800,70.0234181258236
7398000,70.11395683758265
7398200,70.47703311513327
7398400,70.04515121137658
7398600,70.11923043132585
7398800,64.88498053628187
7399000,40.290868408652294
7399200,38.88304753268686
7399400,25.50512379107847
7399600,40.51163791981224
7399800,66.79395997892576
7400000,74.00338514014507
7400200,41.93806257707769
7400400,42.229286379787006
7400600,26.784688000165488
7400800,38.42711079812052
7401000,61.90388957156239
7401200,63.81894149126107
7401400,64.86929324452822
7401600,52.18717748584009
7401800,43.52598907702786
7402000,39.00996192065505
7402200,45.81339637292933
7402400,30.873997549543972
7402600,39.585925650421395
7402800,25.41525587000816
7403000,40.24552736283702
7403200,46.973208154308516
7403400,38.234421358368635
7403600,72.55784783711452
7403800,71.01256768088933
7404000,70.43136086133289
7404200,73.2663731374145
7404400,70.18664834560354
7404600,73.21110398887535
7404800,67.65981317903238
7405000,44.28378568999516
7405200,61.47291165418729
7405400,47.64449386145108
7405600,29.562024261934035
7405800,23.90322627424443
7406000,47.44917043492613
7406200,38.23442806697144
7406400,24.62006370310116
7406600,23.501344041664996
7406800,23.44780071824282
7407000,24.159027959161268
7407200,26.020734948253118
7407400,25.978621802215187
7407600,49.38256614905059
7407800,39.34868182564403
7408000,70.80743597374644
7408200,70.20317809600591
7408400,66.72788743528572
7408600,72.0482502221188
7408800,75.61169108142776
7409000,38.93879389044159
7409200,39.225795849393144
7409400,40.06154109341974
7409600,70.66195399723968
7409800,40.74803754990107
7410000,20.474930620938437
7410200,16.682792867532434
7410400,10.245002169558246
7410600,10.655499904974796
7410800,10.307998038096386
7411000,14.061619883636087
7411200,16.879768659001257
7411400,25.76217349441309
7411600,22.615585141454797
7411800,17.11029049545794
7412000,11.005745382421642
7412200,10.894828821462829
7412400,10.777005664030902
7412600,11.14437420657497
7412800,12.142013265171661
7413000,11.155969708622179
7413200,11.08971509613933
7413400,11.202686371553822
7413600,20.05979674281994
7413800,13.33205427028997
7414000,11.197736138237158
7414200,11.158296738836853
7414400,15.83454442089817
7414600,10.758069422330633
7414800,17.359243399329664
7415000,17.939081406389324
7415200,17.2079467377423
7415400,46.53869765480933
7415600,25.433850604789136
7415800,32.649036362880594
7416000,18.53552047485167
7416200,20.317709550082718
7416400,18.94256070408463
7416600,11.107487437985023
7416800,13.020971621520271
7417000,10.921793304490555
7417200,11.271666316475468
7417400,11.402565753698457
7417600,11.309328283396544
7417800,14.462018722424283
7418000,10.927179466800755
7418200,11.52213231358735
7418400,11.582147729239514
7418600,11.578840641065266
7418800,11.200236378938232
7419000,19.384965172204097
7419200,17.7530406643891
7419400,25.11901849982808
7419600,17.644816858823656
7419800,25.624864249984913
7420000,18.12663540863301
7420200,12.947840847952545
7420400,12.742664718137164
7420600,20.31455744038561
7420800,29.710029013764352
7421000,36.07670067270191
7421200,20.850345470983346
7421400,25.652545019183005
7421600,39.16202244277382
7421800,44.09027356739573
7422000,25.27248649543102
7422200,26.5860378811173
7422400,24.04921137727716
7422600,17.67917440625525
7422800,22.593740998444783
7423000,30.05805599261061
7423200,25.676272099869966
7423400,28.709363386156284
7423600,17.917307906012958
7423800,16.283193032642522
7424000,11.36572799074743
7424200,25.12988162750641
7424400,27.698208765511055
7424600,27.991579663451358
7424800,23.035161917801084
7425000,19.589745545877324
7425200,11.577403162784972
7425400,11.72641775052978
7425600,13.638489463099607
7425800,11.647040183616154
7426000,18.235470244722173
7426200,13.679281506962235
7426400,22.203780250176163
7426600,14.837324301296071
7426800,12.318207949421065
7427000,17.93289304951142
7427200,44.80496123990773
7427400,20.89993114744045
7427600,17.854969007164886
7427800,18.18045111480678
7428000,11.68350158727474
7428200,17.935538118163226
7428400,26.05772027331014
7428600,18.357692075213308
7428800,34.254573137701364
7429000,41.23848338459767
7429200,25.562314700358833
7429400,22.54708844904954
7429600,17.98127908071293
7429800,11.80667954546948
7430000,11.525309893896726
7430200,19.924861454521935
7430400,19.343764929555533
7430600,25.62514855822266
7430800,11.950583559666573
7431000,11.647005955026948
7431200,12.032738748203473
7431400,12.114662474638385
7431600,11.963490044375517
7431800,12.191145679009916
7432000,25.4357031316749
7432200,38.99823381298307
7432400,28.16706543830853
7432600,26.371699007104304
7432800,18.116830122454882
7433000,22.80398311050672
7433200,28.62560235768543
7433400,20.478394061692377
7433600,18.414339302528564
7433800,18.371598520842756
7434000,18.46555720694683
7434200,15.377131219185102
7434400,12.048629942401801
7434600,12.084401357181308
7434800,13.729366010581362
7435000,12.264147521627777
7435200,11.934339033004745
7435400,14.560239110257678
7435600,12.22883287183729
7435800,14.74676851974096
7436000,15.636159430960294
7436200,14.179959337862794
7436400,12.835993817463512
7436600,14.829752089789542
7436800,17.67848086208238
7437000,12.960205269349233
7437200,20.248408653321132
7437400,19.24742548677688
7437600,16.546292740890006
7437800,18.410710941562716
7438000,19.321733695480084
7438200,40.59594925942192
7438400,13.625310813469232
7438600,16.63601225688786
7438800,20.30004445287822
7439000,12.732512190673042
7439200,12.408206025024079
7439400,15.933581237457702
7439600,19.55838146700661
7439800,14.26133526851612
7440000,23.764517331921482
7440200,23.409415791503676
7440400,13.702589474795735
7440600,22.52621969106699
7440800,7.90425595886651
7441000,8.90141281447473
7441200,7.1631285922927885
7441400,7.875288566924326
7441600,7.233635520247447
7441800,13.759001800201924
7442000,26.70964062143891
7442200,24.031677492759492
7442400,15.513827606383886
7442600,7.460592933084146
7442800,7.3728799297252445
7443000,13.686787184441053
7443200,13.792175962879577
7443400,12.317018146443743
7443600,8.426819182006499
7443800,8.95994073111279
7444000,8.8746133507586
7444200,7.857277693080104
7444400,27.616746575939416
7444600,42.489522703144615
7444800,51.84882715492613
7445000,23.352197128704706
7445200,32.02825462710075
7445400,23.73815939561859
7445600,45.235301702583996
7445800,38.02035714303244
7446000,48.5027567031523
7446200,27.496590036850133
7446400,23.595446504131484
7446600,24.72331297253961
7446800,23.434021841678796
7447000,23.42292710991366
7447200,24.250113848270928
7447400,37.6389055966709
7447600,27.31759705300711
7447800,12.332000367159466
7448000,7.608418502541018
7448200,10.94578116459119
7448400,14.265963032030978
7448600,8.190041646753638
7448800,13.380844379283584
7449000,12.414243996790708
7449200,13.71933381500469
7449400,7.490438915091554
7449600,12.89062530776708
7449800,23.63709770193513
7450000,25.342275234982313
7450200,26.486971692556775
7450400,26.098042757044485
7450600,23.70982503570735
7450800,27.881507701740663
7451000,47.69657531563042
7451200,23.841216884683835
7451400,24.098372059808835
7451600,37.44665939603976
7451800,49.87409012697897
7452000,55.21691280148516
7452200,41.231206455342466
7452400,49.39576275690604
7452600,38.029504879313514
7452800,37.50315768628372
7453000,38.14116927791773
7453200,37.48539673579804
7453400,12.454379594774926
7453600,14.247223549690538
7453800,12.31167850732983
7454000,14.842421020128317
7454200,23.874747593217638
7454400,13.006282680896947
7454600,23.151890564610284
7454800,30.140849309287027
7455000,28.184589453282804
7455200,37.25003262777189
7455400,65.7038893143339
7455600,39.817522137649654
7455800,16.16034003618308
7456000,12.577875709572258
7456200,27.973380864528345
7456400,28.84566510932556
7456600,53.461610131333785
7456800,56.85720531473163
7457000,44.92668066733264
7457200,23.836500147658064
7457400,24.003625137266965
7457600,36.719426106833595
7457800,44.3043622479927
7458000,36.900359363403034
7458200,25.299913197058565
7458400,22.400000509320854
7458600,7.401385116928248
7458800,7.4189997070875515
7459000,13.436248307101943
7459200,13.568339757676961
7459400,13.190479015818765
7459600,10.253197305491481
7459800,14.019828774713105
7460000,22.47110736003617
7460200,25.04560696024458
7460400,14.872657740702406
7460600,8.450076361812666
7460800,7.932059392077868
7461000,8.09224014865314
7461200,10.866012299872166
7461400,12.306398881566087
7461600,12.952541001872463
7461800,13.061091501220023
7462000,8.268941008008552
7462200,12.250893861505363
7462400,7.889471148666253
7462600,9.517287962600967
7462800,11.09840418997682
7463000,10.28561402852672
7463200,35.82732582551145
7463400,58.60599677815385
7463600,53.03791274006557
7463800,52.86543948420216
7464000,46.742330767326344
7464200,37.29464468817471
7464400,45.81998985169551
7464600,37.74028386923929
7464800,24.76264865048617
7465000,24.112503031260093
7465200,33.01596365658148
7465400,28.284887671808328
7465600,37.88554623508825
7465800,46.67817386315054
7466000,37.82617616152695
7466200,39.29615938104947
7466400,72.99688265539511
7466600,70.95865202976444
7466800,69.38991304320523
7467000,46.57417324559343
7467200,69.68742612016982
7467400,70.04863047044051
7467600,69.64552976766598
7467800,69.91622163701697
7468000,54.9280398775319
7468200,55.57648569359357
7468400,72.48848314819146
7468600,69.80075881762326
7468800,71.67542681786945
7469000,78.00501410428078
7469200,68.88721247894406
7469400,68.36308811247997
7469600,77.0100645444492
7469800,77.47581979943733
7470000,69.94894840412103
7470200,70.8746192604691
7470400,69.68665381167976
7470600,69.64674934142516
7470800,70.48858274831129
7471000,70.24736887997786
7471200,73.02172725245237
7471400,67.19114274813441
7471600,57.5791283259431
7471800,40.142760918213504
7472000,40.74244363332804
7472200,38.7309032920924
7472400,25.318132020597687
7472600,18.0541942599009
7472800,26.071409875850645
7473000,18.473830504006973
7473200,18.196507537177435
7473400,27.19505063775151
7473600,20.113793233354393
7473800,37.12519426880414
7474000,41.52645375826947
7474200,51.5397368328663
7474400,42.873476568188586
7474600,26.861471132319426
7474800,26.890641028714242
7475000,20.023225181701743
7475200,13.190087242088484
7475400,11.58146716867618
7475600,26.19472265343855
7475800,24.338695284911257
7476000,28.638127085653625
7476200,29.626542873359487
7476400,52.37034308145567
7476600,24.022951251062548
7476800,12.565757724205632
7477000,26.37371535575452
7477200,18.126460994937965
7477400,12.108441963982708
7477600,12.786827739175004
7477800,11.710025257994218
7478000,15.193200463426432
7478200,11.931798711478116
7478400,11.743737340437645
7478600,12.158603021583444
7478800,12.099479001249469
7479000,13.888603549628687
7479200,12.19561872023641
7479400,18.98419646641709
7479600,29.423545823337722
7479800,20.823292551480094
7480000,12.506230493526745
7480200,33.18765303955391
7480400,26.366107260158014
7480600,18.34688087635744
7480800,26.328620168024397
7481000,19.177887148066908
7481200,18.220162323294932
7481400,12.127742349133513
7481600,18.328666506953905
7481800,25.03611008616332
7482000,26.47837152886974
7482200,32.1856395563868
7482400,24.200147433856817
7482600,33.703533312079074
7482800,42.398599807338094
7483000,38.728877772726165
7483200,27.039316080081907
7483400,39.08499291845158
7483600,70.53576332004077
7483800,68.70039036975096
7484000,63.04420640493002
7484200,39.246593392406865
7484400,49.321826106779135
7484600,53.11631478472184
7484800,32.60307867637352
7485000,34.20936187125869
7485200,55.07902124366168
7485400,43.52795707005886
7485600,37.487588121396904
7485800,40.88270500511333
7486000,60.472448850626265
7486200,62.784856026847585
7486400,68.21474623627178
7486600,74.65401185239251
7486800,73.3358004153974
7487000,77.9113709532958
7487200,71.53246841171482
7487400,65.50653630611292
7487600,69.59329345668576
7487800,71.03484202776667
7488000,67.3627204667547
7488200,43.9208787861623
7488400,62.09450494960177
7488600,73.99854629727353
7488800,69.84949120431592
7489000,72.09030084179498
7489200,70.20857793200314
7489400,69.67872052579698
7489600,70.936955937526
7489800,69.6587947706607
7490000,71.92813821470949
7490200,56.75194859696931
7490400,73.40180337255664
7490600,70.20069657620881
7490800,77.71599179167237
7491000,69.78490348647408
7491200,70.53170524375633
7491400,72.73873712372763
7491600,68.00830875306447
7491800,47.23566568174819
7492000,63.91628809475866
7492200,63.052565687008546
7492400,44.506731120093676
7492600,46.36730385515745
7492800,48.26049470733512
7493000,39.36643501287581
7493200,74.20701884056515
7493400,65.42502738659167
7493600,70.96091737204226
7493800,67.73309289497946
7494000,47.61336317472471
7494200,72.82760932009931
7494400,41.49965342178835
7494600,41.35702227807956
7494800,48.76509740686104
7495000,51.19145686014959
7495200,40.65033335057815
7495400,69.19828850352305
7495600,43.03360908333819
7495800,44.79320847331425
7496000,70.10659430900218
7496200,68.74262094914282
7496400,77.59333171761567
7496600,73.82327305871428
7496800,69.80202843208453
7497000,73.2989334982978
7497200,52.791451134993785
7497400,28.621330160644895
7497600,24.906403522341723
7497800,23.93761528007952
7498000,40.83023927742582
7498200,68.26156386552542
7498400,57.310906274237496
7498600,23.832280618798627
7498800,43.95614952806312
7499000,42.16033603094161
7499200,27.725204951298753
7499400,8.000965493864383
7499600,13.039875222506431
7499800,13.523634786963138
7500000,8.147092788727624
7500200,14.621650667692794
7500400,19.003611919242818
7500600,25.977111962532074
7500800,27.38621918060294
7501000,24.038370745874225
7501200,26.004987272467496
7501400,11.710275822221794
7501600,14.72392419031445
7501800,7.950620080727926
7502000,10.353202868881121
7502200,12.096171382770343
7502400,7.745086891382842
7502600,13.39910405748018
7502800,7.783711344861939
7503000,8.329471155334751
7503200,9.433067513819791
7503400,9.660054288973223
7503600,8.263822057351538
7503800,7.976511347741729
7504000,23.65000591180647
7504200,24.15641765775462
7504400,47.84315257440518
7504600,37.00988628229149
7504800,50.97848531817249
7505000,42.04691101271351
7505200,47.5804677075063
7505400,36.65608748371323
7505600,24.15150198315752
7505800,33.05587746391866
7506000,12.886242255026131
7506200,37.0400797470367
7506400,45.689042933335095
7506600,59.84024748050637
7506800,47.76173382204874
7507000,37.07815451170995
7507200,24.389114342904428
7507400,22.781641836216025
7507600,16.474150600198215
7507800,8.01821496737002
7508000,8.267504629386007
7508200,8.315695930409404
7508400,23.2871728584939
7508600,24.35711312996741
7508800,46.90698929914163
7509000,26.93207778221331
7509200,27.580852206992397
7509400,26.172270472072462
7509600,46.64524481573957
7509800,27.70760163722486
7510000,28.48946207151031
7510200,28.094508771697193
7510400,24.468881073662264
7510600,24.901203848216703
7510800,24.481075021266093
7511000,26.291885061544253
7511200,30.331936583435667
7511400,38.78942678543256
7511600,26.233350676675293
7511800,25.418257343340052
7512000,59.75961049495596
7512200,43.72584212751825
7512400,39.08846672807894
7512600,70.0125220601402
7512800,51.83685166555422
7513000,53.324307978830724
7513200,35.44387126178196
7513400,13.322902828951207
7513600,9.228846022248808
7513800,12.999191346748725
7514000,11.285733910633908
7514200,8.924696423855504
7514400,15.295701635462024
7514600,13.118892559669884
7514800,25.294840840694576
7515000,25.03151002287676
7515200,25.75848566639856
7515400,25.025323204967695
7515600,27.30698194623907
7515800,13.150231166125856
7516000,15.728997032371131
7516200,13.343600833953817
7516400,10.007711602329696
7516600,11.487847447736963
7516800,14.612549171153107
7517000,12.763062106915802
7517200,11.58744921558055
7517400,9.39867603879986
7517600,14.981287291415468
7517800,11.052145194053782
7518000,9.255638814687392
7518200,11.106505665384962
7518400,9.864599999305703
7518600,12.745223904144742
7518800,18.491614168788466
7519000,26.4274627968973
7519200,52.67626712059002
7519400,24.82974762440166
7519600,24.832461413787435
7519800,24.80052639391989
7520000,15.150275455697146
7520200,13.70024912639587
7520400,8.613595978371231
7520600,9.88969071391566
7520800,8.506002591541185
7521000,8.630080948874756
7521200,11.26296323357129
7521400,8.71788007991385
7521600,9.84677848794315
7521800,12.781448398735572
7522000,8.654270525760179
7522200,20.64152492798663
7522400,13.30214836565069
7522600,9.731118649290835
7522800,24.921304430251972
7523000,13.4212349420887
7523200,14.586187431254443
7523400,19.718137644772128
7523600,14.942812525173583
7523800,30.086301174952634
7524000,26.62385252409465
7524200,37.40608649715284
7524400,38.11138092373726
7524600,25.246706876747567
7524800,25.10042394830609
7525000,35.35082695170214
7525200,49.479734028034194
7525400,37.87312645877262
7525600,25.145571999585254
7525800,29.824403527589187
7526000,25.10592823994228
7526200,40.97859054978578
7526400,13.521337318941073
7526600,11.90338377980919
7526800,10.766565514084633
7527000,8.667821365906349
7527200,13.847711395298193
7527400,11.531264943461142
7527600,8.804409714592424
7527800,10.422722414629304
7528000,13.13394297829383
7528200,13.418631274768494
7528400,10.534527566029578
7528600,11.933028406457188
7528800,9.550691230929507
7529000,12.580577402978259
7529200,8.924735023696234
7529400,19.342283262999953
7529600,15.399169205298744
7529800,13.81113678662004
7530000,13.730959811599691
7530200,15.40936926176608
7530400,41.2306361650055
7530600,40.68603753597023
7530800,49.96982564718118
7531000,60.09747949144184
7531200,43.37640358713344
7531400,62.565606921303555
7531600,74.46429434725951
7531800,72.67739300654095
7532000,56.353744915629115
7532200,32.39969618554176
7532400,31.51790138968185
7532600,9.16417077833743
7532800,11.497921087214538
7533000,33.11498554992654
7533200,20.196938606168057
7533400,14.30750131894778
7533600,19.81112511616955
7533800,9.863826060229934
7534000,14.080428280939122
7534200,15.328706678520797
7534400,21.203749706701704
7534600,16.121713732026492
7534800,12.976537150554483
7535000,10.6956570163692
7535200,9.070345644925162
7535400,9.483066341363392
7535600,10.400872571801871
7535800,14.856944139443709
7536000,25.225947125785343
7536200,27.52573924471361
7536400,22.018571870095048
7536600,14.508215502381091
7536800,14.533795419373979
7537000,14.993199798111045
7537200,9.74906344042298
7537400,18.87479127344527
7537600,33.62735155054014
7537800,17.77590880971872
7538000,14.799567768748835
7538200,9.432882941398264
7538400,14.120294808642821
7538600,13.9582101663767
7538800,10.68658964425403
7539000,14.349109563742447
7539200,15.903051173668954
7539400,14.309419898174964
7539600,11.106619772398535
7539800,10.220394602066898
7540000,14.464826797584287
7540200,12.766308413412622
7540400,9.594408204618384
7540600,10.466056105299872
7540800,9.95706846963369
7541000,18.047252554713236
7541200,10.45101132663749
7541400,13.314710052442997
7541600,13.142962576311676
7541800,9.780334910872636
7542000,10.240348752402468
7542200,14.6140042924179
7542400,9.927124676448583
7542600,14.409165465717798
7542800,14.419572363132865
7543000,14.705858007005686
7543200,25.79464285512093
7543400,27.27250629343781
7543600,50.81395210140116
7543800,26.705603864995584
7544000,25.829771668322767
7544200,28.271144262431992
7544400,51.166599792735575
7544600,41.51446842416985
7544800,40.99692334673504
7545000,65.48000591226759
7545200,53.483021959670815
7545400,54.8311264283351
7545600,49.91348904388261
7545800,56.68981135133172
7546000,53.49579225382712
7546200,39.56335282216876
7546400,49.3624572395397
7546600,42.10915570058633
7546800,52.392906926661546
7547000,57.89437889650933
7547200,71.2999997611439
7547400,72.09132569520189
7547600,73.16181859728593
7547800,73.2030250732631
7548000,69.2080280873039
7548200,67.24190092288202
7548400,70.52147484268714
7548600,70.40314658710209
7548800,69.24778386873648
7549000,69.27682710145211
7549200,65.43606583390329
7549400,70.38711112501586
7549600,66.40077664094572
7549800,66.81977224745775
7550000,50.98135613477007
7550200,25.781878663458325
7550400,26.761972012020763
7550600,44.91369787471794
7550800,70.28082907355866
7551000,67.55125721923844
7551200,44.945143711275456
7551400,37.639517106280856
7551600,42.268935551611136
7551800,54.3607198136712
7552000,41.43324988873464
7552200,66.6208601429728
7552400,39.82682346582252
7552600,38.43224635211218
7552800,58.93860699122828
7553000,77.47249308535474
7553200,69.2045813385825
7553400,55.83888689388625
7553600,69.26102856831034
7553800,69.64678280248515
7554000,69.28703018916329
7554200,60.07658051938905
7554400,64.95354973096607
7554600,55.32614980634381
7554800,27.137982155498104
7555000,46.4765771292463
7555200,40.74211298772748
7555400,51.84375608409359
7555600,27.733860407146263
7555800,25.993101405223435
7556000,11.192300747437065
7556200,12.62102104133618
7556400,11.69084345112023
7556600,25.873730868381102
7556800,26.809906462072195
7557000,27.36319361310077
7557200,17.679394482846902
7557400,19.05444020062283
7557600,18.40801605022499
7557800,27.309157755694613
7558000,41.86479473929896
7558200,33.87644704461798
7558400,40.322292833383926
7558600,57.76480144735726
7558800,53.360179949414494
7559000,65.56251892724083
7559200,68.2504533277498
7559400,65.83680013194751
7559600,72.25603101982765
7559800,69.24939178181357
7560000,69.24177829206218
7560200,68.79456023423299
7560400,62.80465439466219
7560600,65.9440323199124
7560800,69.33463132239093
7561000,68.6924415037752
7561200,72.13825061787892
7561400,68.78848839859198
7561600,64.90815860005685
7561800,68.00233569863914
7562000,69.08245654735111
7562200,38.3723286886187
7562400,39.68503358636134
7562600,38.765216492872824
7562800,41.047947155962156
7563000,39.175194687249196
7563200,39.556103816123745
7563400,38.72108544468154
7563600,39.91689373976611
7563800,38.594076573325964
7564000,42.742021958553785
7564200,40.685445935907666
7564400,39.695282599186996
7564600,62.84138241457863
7564800,66.69038103353972
7565000,58.00726169946684
7565200,40.34399623485918
7565400,27.278195224759596
7565600,40.04081115496226
7565800,35.03647726117094
7566000,27.261179578755904
7566200,52.1895388692615
7566400,36.02317150770569
7566600,26.548872091325528
7566800,53.6245388703177
7567000,68.45484018332121
7567200,69.50469428055699
7567400,72.72879788693324
7567600,71.95331509678527
7567800,67.33966188789081
7568000,61.68134709901552
7568200,55.89489767781807
7568400,47.8762352094701
7568600,61.02074344190422
7568800,51.095849942452375
7569000,57.72907464339952
7569200,38.87143125249873
7569400,41.514783068126825
7569600,28.456083018927888
7569800,27.57996286143772
7570000,37.84366448107443
7570200,54.65216147088275
7570400,54.00737881031547
7570600,69.66738028079604
7570800,77.18225666426768
7571000,71.33986800757495
7571200,69.62993332901499
7571400,74.17861758910439
